source	name	fraction	f_weighted	bp_match	lineage
Bacteria/Archaea	Mannheimia haemolytica_A	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Mannheimia;s__Mannheimia haemolytica_A
Bacteria/Archaea	Tepidicaulis sp002389665	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Tepidicaulis;s__Tepidicaulis sp002389665
Bacteria/Archaea	Stutzerimonas stutzeri_AH	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas stutzeri_AH
Bacteria/Archaea	Nocardioides sp030862825	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp030862825
Bacteria/Archaea	Pseudomonas_E syringae_R	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_R
Bacteria/Archaea	Aeromonas aquatica	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas aquatica
Bacteria/Archaea	Leisingera caerulea	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera;s__Leisingera caerulea
Bacteria/Archaea	Pseudomonas_E synxantha	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E synxantha
Bacteria/Archaea	Veillonella sp900556785	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900556785
Bacteria/Archaea	Pseudomonas_E sp016651105	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp016651105
Bacteria/Archaea	Blautia_A wexlerae_C	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_C
Bacteria/Archaea	Stenotrophomonas maltophilia_K	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_K
Bacteria/Archaea	Halioglobus sp033283385	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__Halioglobus sp033283385
Bacteria/Archaea	Pectobacterium punjabense	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pectobacterium;s__Pectobacterium punjabense
Bacteria/Archaea	Pseudomonas_E grimontii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E grimontii
Bacteria/Archaea	Janibacter terrae	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter;s__Janibacter terrae
Bacteria/Archaea	Bifidobacterium breve	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve
Bacteria/Archaea	Spongiactinospora sp029382225	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Spongiactinospora;s__Spongiactinospora sp029382225
Bacteria/Archaea	Serratia ficaria	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia ficaria
Bacteria/Archaea	JAQGMR01 sp028292265	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAQGMR01;s__JAQGMR01 sp028292265
Bacteria/Archaea	Collimonas pratensis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas pratensis
Bacteria/Archaea	Variovorax paradoxus_F	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_F
Bacteria/Archaea	Nocardioides jishulii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides jishulii
Bacteria/Archaea	Bifidobacterium sp959020145	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp959020145
Bacteria/Archaea	Pseudomonas_E trivialis	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E trivialis
Viruses	Streptococcus phage IPP61	6.384004e-05	6.384004238978814e-05	1000	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage IPP61
Viruses	Pulverervirus PFR1	5.745604e-05	5.7456038150809335e-05	900	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Pulverervirus;Pulverervirus PFR1
Viruses	Escherichia phage ECO95 1-6-1	5.745604e-05	5.7456038150809335e-05	900	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Escherichia phage ECO95 1-6-1
Viruses	Listeria phage LM 4-14-1	4.468803e-05	4.46880296728517e-05	700	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Listeria phage LM 4-14-1
Viruses	Punavirus P1	3.830403e-05	3.830402543387289e-05	600	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Punavirus;Punavirus P1
Viruses	Siphoviridae environmental samples	2.872802e-05	2.8728019075404667e-05	450	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Siphoviridae environmental samples
Viruses	Streptococcus phage YS162	2.553602e-05	2.553601695591526e-05	400	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage YS162
Viruses	Pseudomonas phage Y10	2.553602e-05	2.553601695591526e-05	400	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Pseudomonas phage Y10
Viruses	Enterococcus phage Efs 1-1-1	2.553602e-05	2.553601695591526e-05	400	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Enterococcus phage Efs 1-1-1
Viruses	Pseudomonas phage ZCPA1	1.915201e-05	1.9152012716936444e-05	300	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Casadabanvirus;Pseudomonas phage ZCPA1
Viruses	Paenibacillus phage Pd_22F	1.276801e-05	1.276800847795763e-05	200	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Paenibacillus phage Pd_22F
Viruses	Gilesvirus giles	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Gilesvirus;Gilesvirus giles
Viruses	Vibrio phage Va_PF430-3_p42	9.576006e-06	9.576006358468222e-06	150	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Vibrio phage Va_PF430-3_p42
Viruses	Pontusvirus syn19	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Kyanoviridae;Pontusvirus;Pontusvirus syn19
Viruses	Streptococcus phage YS34-rum	6.384004e-06	6.384004238978815e-06	100	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Streptococcus phage YS34-rum
Viruses	Streptococcus phage phiZJ20091101-2	6.384004e-06	6.384004238978815e-06	100	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Streptococcus phage phiZJ20091101-2
Viruses	Pseudomonas phage Y1	6.384004e-06	6.384004238978815e-06	100	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Pseudomonas phage Y1
